"","DAP","Comment","Outcome","UNKDAP2_N_masked","CDM_table","variable","coding_system","code.DAP_UNIQUE_CODELIST","code.CDM_CODELIST","length_str"
"215","UNKDAP","BOTH","DP_Polypharmacy",3883,"MEDICINES","medicinal_product_atc_code","ATC","J05AG","J05AG",5
"216","UNKDAP","BOTH","DP_HEPATOTOX",58,"MEDICINES","medicinal_product_atc_code","ATC","J05AG01","J05AG01",7
"217","UNKDAP","BOTH","DP_Polypharmacy",58,"MEDICINES","medicinal_product_atc_code","ATC","J05AG01","J05AG01",7
"218","UNKDAP","BOTH","DP_HEPATOTOX",63,"MEDICINES","medicinal_product_atc_code","ATC","J05AG03","J05AG03",7
"219","UNKDAP","BOTH","DP_Polypharmacy",63,"MEDICINES","medicinal_product_atc_code","ATC","J05AG03","J05AG03",7
"220","UNKDAP","BOTH","DP_HEPATOTOX",50,"MEDICINES","medicinal_product_atc_code","ATC","J05AG04","J05AG04",7
"221","UNKDAP","BOTH","DP_Polypharmacy",50,"MEDICINES","medicinal_product_atc_code","ATC","J05AG04","J05AG04",7
"222","UNKDAP","BOTH","DP_HEPATOTOX",55,"MEDICINES","medicinal_product_atc_code","ATC","J05AJ01","J05AJ01",7
"223","UNKDAP","BOTH","DP_Polypharmacy",55,"MEDICINES","medicinal_product_atc_code","ATC","J05AJ01","J05AJ01",7
"224","UNKDAP","BOTH","DP_COVHIV",1903,"MEDICINES","medicinal_product_atc_code","ATC","J05AR","J05AR",5
"225","UNKDAP","BOTH","DP_COVHIV",1903,"MEDICINES","medicinal_product_atc_code","ATC","J05AR","J05AR",5
"226","UNKDAP","BOTH","DP_Polypharmacy",1903,"MEDICINES","medicinal_product_atc_code","ATC","J05AR","J05AR",5
"227","UNKDAP","BOTH","DP_HEPATOTOX",57,"MEDICINES","medicinal_product_atc_code","ATC","J05AR01","J05AR01",7
"228","UNKDAP","BOTH","DP_HEPATOTOX",57,"MEDICINES","medicinal_product_atc_code","ATC","J05AR01","J05AR01",7
"229","UNKDAP","BOTH","DP_Polypharmacy",57,"MEDICINES","medicinal_product_atc_code","ATC","J05AR01","J05AR01",7
"230","UNKDAP","BOTH","DP_Polypharmacy",57,"MEDICINES","medicinal_product_atc_code","ATC","J05AR01","J05AR01",7
"231","UNKDAP","BOTH","DP_HEPATOTOX",52,"MEDICINES","medicinal_product_atc_code","ATC","J05AR02","J05AR02",7
"232","UNKDAP","BOTH","DP_Polypharmacy",52,"MEDICINES","medicinal_product_atc_code","ATC","J05AR02","J05AR02",7
"233","UNKDAP","BOTH","DP_HEPATOTOX",59,"MEDICINES","medicinal_product_atc_code","ATC","J05AR03","J05AR03",7
"234","UNKDAP","BOTH","DP_Polypharmacy",59,"MEDICINES","medicinal_product_atc_code","ATC","J05AR03","J05AR03",7
"235","UNKDAP","BOTH","DP_HEPATOTOX",46,"MEDICINES","medicinal_product_atc_code","ATC","J05AR04","J05AR04",7
"236","UNKDAP","BOTH","DP_Polypharmacy",46,"MEDICINES","medicinal_product_atc_code","ATC","J05AR04","J05AR04",7
"237","UNKDAP","BOTH","DP_HEPATOTOX",59,"MEDICINES","medicinal_product_atc_code","ATC","J05AR06","J05AR06",7
"238","UNKDAP","BOTH","DP_Polypharmacy",59,"MEDICINES","medicinal_product_atc_code","ATC","J05AR06","J05AR06",7
"239","UNKDAP","BOTH","DP_HEPATOTOX",51,"MEDICINES","medicinal_product_atc_code","ATC","J05AR08","J05AR08",7
"240","UNKDAP","BOTH","DP_Polypharmacy",51,"MEDICINES","medicinal_product_atc_code","ATC","J05AR08","J05AR08",7
"241","UNKDAP","BOTH","DP_HEPATOTOX",54,"MEDICINES","medicinal_product_atc_code","ATC","J05AR10","J05AR10",7
"242","UNKDAP","BOTH","DP_Polypharmacy",54,"MEDICINES","medicinal_product_atc_code","ATC","J05AR10","J05AR10",7
"243","UNKDAP","BOTH","DP_HEPATOTOX",59,"MEDICINES","medicinal_product_atc_code","ATC","J05AR13","J05AR13",7
"244","UNKDAP","BOTH","DP_Polypharmacy",59,"MEDICINES","medicinal_product_atc_code","ATC","J05AR13","J05AR13",7
"245","UNKDAP","BOTH","DP_HEPATOTOX",46,"MEDICINES","medicinal_product_atc_code","ATC","J05AR19","J05AR19",7
"246","UNKDAP","BOTH","DP_Polypharmacy",46,"MEDICINES","medicinal_product_atc_code","ATC","J05AR19","J05AR19",7
"247","UNKDAP","BOTH","DP_HEPATOTOX",55,"MEDICINES","medicinal_product_atc_code","ATC","J05AX07","J05AX07",7
"248","UNKDAP","BOTH","DP_Polypharmacy",55,"MEDICINES","medicinal_product_atc_code","ATC","J05AX07","J05AX07",7
"249","UNKDAP","BOTH","DP_HEPATOTOX",56,"MEDICINES","medicinal_product_atc_code","ATC","J05AX09","J05AX09",7
"250","UNKDAP","BOTH","DP_Polypharmacy",56,"MEDICINES","medicinal_product_atc_code","ATC","J05AX09","J05AX09",7
"251","UNKDAP","BOTH","DP_Polypharmacy",339,"MEDICINES","medicinal_product_atc_code","ATC","J07","J07",3
"252","UNKDAP","BOTH","DP_VACCINES",339,"MEDICINES","medicinal_product_atc_code","ATC","J07","J07",3
"253","UNKDAP","BOTH","DP_HEPATOTOX",66,"MEDICINES","medicinal_product_atc_code","ATC","L01BA01","L01BA01",7
"254","UNKDAP","BOTH","DP_Polypharmacy",66,"MEDICINES","medicinal_product_atc_code","ATC","L01BA01","L01BA01",7
"255","UNKDAP","BOTH","DP_HEPATOTOX",66,"MEDICINES","medicinal_product_atc_code","ATC","L01BB04","L01BB04",7
"256","UNKDAP","BOTH","DP_Polypharmacy",66,"MEDICINES","medicinal_product_atc_code","ATC","L01BB04","L01BB04",7
"257","UNKDAP","BOTH","DP_HEPATOTOX",51,"MEDICINES","medicinal_product_atc_code","ATC","L01EG02","L01EG02",7
"258","UNKDAP","BOTH","DP_Polypharmacy",51,"MEDICINES","medicinal_product_atc_code","ATC","L01EG02","L01EG02",7
"259","UNKDAP","BOTH","DP_HEPATOTOX",68,"MEDICINES","medicinal_product_atc_code","ATC","L01XX33","L01XX33",7
"260","UNKDAP","BOTH","DP_Polypharmacy",68,"MEDICINES","medicinal_product_atc_code","ATC","L01XX33","L01XX33",7
"261","UNKDAP","BOTH","DP_CANCERHORMONE",312,"MEDICINES","medicinal_product_atc_code","ATC","L02A","L02A",4
"262","UNKDAP","BOTH","DP_COVCANCER",315,"MEDICINES","medicinal_product_atc_code","ATC","L02B","L02B",4
"263","UNKDAP","BOTH","DP_Polypharmacy",315,"MEDICINES","medicinal_product_atc_code","ATC","L02B","L02B",4
"264","UNKDAP","BOTH","DP_HEPATOTOX",58,"MEDICINES","medicinal_product_atc_code","ATC","L02BB01","L02BB01",7
"265","UNKDAP","BOTH","DP_Polypharmacy",58,"MEDICINES","medicinal_product_atc_code","ATC","L02BB01","L02BB01",7
"266","UNKDAP","BOTH","DP_IMMUNOSTIMUL",13648,"MEDICINES","medicinal_product_atc_code","ATC","L03","L03",3
"267","UNKDAP","BOTH","DP_Polypharmacy",13648,"MEDICINES","medicinal_product_atc_code","ATC","L03","L03",3
"268","UNKDAP","BOTH","DP_IMMUNOSUPRESSANTSONLY",305,"MEDICINES","medicinal_product_atc_code","ATC","L04","L04",3
"269","UNKDAP","BOTH","DP_IMMUNOSUPPR",305,"MEDICINES","medicinal_product_atc_code","ATC","L04","L04",3
"270","UNKDAP","BOTH","DP_Polypharmacy",305,"MEDICINES","medicinal_product_atc_code","ATC","L04","L04",3
"271","UNKDAP","BOTH","DP_HEPATOTOX",53,"MEDICINES","medicinal_product_atc_code","ATC","L04AA10","L04AA10",7
"272","UNKDAP","BOTH","DP_Polypharmacy",53,"MEDICINES","medicinal_product_atc_code","ATC","L04AA10","L04AA10",7
"273","UNKDAP","BOTH","DP_HEPATOTOX",62,"MEDICINES","medicinal_product_atc_code","ATC","L04AA13","L04AA13",7
"274","UNKDAP","BOTH","DP_Polypharmacy",62,"MEDICINES","medicinal_product_atc_code","ATC","L04AA13","L04AA13",7
"275","UNKDAP","BOTH","DP_HEPATOTOX",57,"MEDICINES","medicinal_product_atc_code","ATC","L04AA18","L04AA18",7
"276","UNKDAP","BOTH","DP_Polypharmacy",57,"MEDICINES","medicinal_product_atc_code","ATC","L04AA18","L04AA18",7
"277","UNKDAP","BOTH","DP_HEPATOTOX",61,"MEDICINES","medicinal_product_atc_code","ATC","L04AA21","L04AA21",7
"278","UNKDAP","BOTH","DP_Polypharmacy",61,"MEDICINES","medicinal_product_atc_code","ATC","L04AA21","L04AA21",7
"279","UNKDAP","BOTH","DP_HEPATOTOX",46,"MEDICINES","medicinal_product_atc_code","ATC","L04AA23","L04AA23",7
"280","UNKDAP","BOTH","DP_Polypharmacy",46,"MEDICINES","medicinal_product_atc_code","ATC","L04AA23","L04AA23",7
"281","UNKDAP","BOTH","DP_HEPATOTOX",54,"MEDICINES","medicinal_product_atc_code","ATC","L04AA24","L04AA24",7
"282","UNKDAP","BOTH","DP_Polypharmacy",54,"MEDICINES","medicinal_product_atc_code","ATC","L04AA24","L04AA24",7
"283","UNKDAP","BOTH","DP_HEPATOTOX",53,"MEDICINES","medicinal_product_atc_code","ATC","L04AA25","L04AA25",7
"284","UNKDAP","BOTH","DP_Polypharmacy",53,"MEDICINES","medicinal_product_atc_code","ATC","L04AA25","L04AA25",7
"285","UNKDAP","BOTH","DP_HEPATOTOX",51,"MEDICINES","medicinal_product_atc_code","ATC","L04AA26","L04AA26",7
"286","UNKDAP","BOTH","DP_Polypharmacy",51,"MEDICINES","medicinal_product_atc_code","ATC","L04AA26","L04AA26",7
"287","UNKDAP","BOTH","DP_HEPATOTOX",52,"MEDICINES","medicinal_product_atc_code","ATC","L04AA27","L04AA27",7
"288","UNKDAP","BOTH","DP_Polypharmacy",52,"MEDICINES","medicinal_product_atc_code","ATC","L04AA27","L04AA27",7
"289","UNKDAP","BOTH","DP_HEPATOTOX",50,"MEDICINES","medicinal_product_atc_code","ATC","L04AA28","L04AA28",7
"290","UNKDAP","BOTH","DP_Polypharmacy",50,"MEDICINES","medicinal_product_atc_code","ATC","L04AA28","L04AA28",7
"291","UNKDAP","BOTH","DP_HEPATOTOX",58,"MEDICINES","medicinal_product_atc_code","ATC","L04AA29","L04AA29",7
"292","UNKDAP","BOTH","DP_Polypharmacy",58,"MEDICINES","medicinal_product_atc_code","ATC","L04AA29","L04AA29",7
"293","UNKDAP","BOTH","DP_HEPATOTOX",50,"MEDICINES","medicinal_product_atc_code","ATC","L04AA31","L04AA31",7
"294","UNKDAP","BOTH","DP_Polypharmacy",50,"MEDICINES","medicinal_product_atc_code","ATC","L04AA31","L04AA31",7
"295","UNKDAP","BOTH","DP_HEPATOTOX",53,"MEDICINES","medicinal_product_atc_code","ATC","L04AA32","L04AA32",7
"296","UNKDAP","BOTH","DP_Polypharmacy",53,"MEDICINES","medicinal_product_atc_code","ATC","L04AA32","L04AA32",7
"297","UNKDAP","BOTH","DP_HEPATOTOX",48,"MEDICINES","medicinal_product_atc_code","ATC","L04AA33","L04AA33",7
"298","UNKDAP","BOTH","DP_Polypharmacy",48,"MEDICINES","medicinal_product_atc_code","ATC","L04AA33","L04AA33",7
"299","UNKDAP","BOTH","DP_HEPATOTOX",63,"MEDICINES","medicinal_product_atc_code","ATC","L04AA34","L04AA34",7
"300","UNKDAP","BOTH","DP_Polypharmacy",63,"MEDICINES","medicinal_product_atc_code","ATC","L04AA34","L04AA34",7
"301","UNKDAP","BOTH","DP_HEPATOTOX",51,"MEDICINES","medicinal_product_atc_code","ATC","L04AA36","L04AA36",7
"302","UNKDAP","BOTH","DP_Polypharmacy",51,"MEDICINES","medicinal_product_atc_code","ATC","L04AA36","L04AA36",7
"303","UNKDAP","BOTH","DP_HEPATOTOX",47,"MEDICINES","medicinal_product_atc_code","ATC","L04AA37","L04AA37",7
"304","UNKDAP","BOTH","DP_Polypharmacy",47,"MEDICINES","medicinal_product_atc_code","ATC","L04AA37","L04AA37",7
"305","UNKDAP","BOTH","DP_HEPATOTOX",53,"MEDICINES","medicinal_product_atc_code","ATC","L04AA40","L04AA40",7
"306","UNKDAP","BOTH","DP_Polypharmacy",53,"MEDICINES","medicinal_product_atc_code","ATC","L04AA40","L04AA40",7
"307","UNKDAP","BOTH","DP_HEPATOTOX",50,"MEDICINES","medicinal_product_atc_code","ATC","L04AB01","L04AB01",7
"308","UNKDAP","BOTH","DP_Polypharmacy",50,"MEDICINES","medicinal_product_atc_code","ATC","L04AB01","L04AB01",7
"309","UNKDAP","BOTH","DP_HEPATOTOX",55,"MEDICINES","medicinal_product_atc_code","ATC","L04AB02","L04AB02",7
"310","UNKDAP","BOTH","DP_Polypharmacy",55,"MEDICINES","medicinal_product_atc_code","ATC","L04AB02","L04AB02",7
"311","UNKDAP","BOTH","DP_HEPATOTOX",64,"MEDICINES","medicinal_product_atc_code","ATC","L04AB04","L04AB04",7
"312","UNKDAP","BOTH","DP_Polypharmacy",64,"MEDICINES","medicinal_product_atc_code","ATC","L04AB04","L04AB04",7
"313","UNKDAP","BOTH","DP_HEPATOTOX",72,"MEDICINES","medicinal_product_atc_code","ATC","L04AB05","L04AB05",7
"314","UNKDAP","BOTH","DP_Polypharmacy",72,"MEDICINES","medicinal_product_atc_code","ATC","L04AB05","L04AB05",7
"315","UNKDAP","BOTH","DP_HEPATOTOX",54,"MEDICINES","medicinal_product_atc_code","ATC","L04AB06","L04AB06",7
"316","UNKDAP","BOTH","DP_Polypharmacy",54,"MEDICINES","medicinal_product_atc_code","ATC","L04AB06","L04AB06",7
"317","UNKDAP","BOTH","DP_HEPATOTOX",49,"MEDICINES","medicinal_product_atc_code","ATC","L04AC01","L04AC01",7
"318","UNKDAP","BOTH","DP_Polypharmacy",49,"MEDICINES","medicinal_product_atc_code","ATC","L04AC01","L04AC01",7
"319","UNKDAP","BOTH","DP_HEPATOTOX",64,"MEDICINES","medicinal_product_atc_code","ATC","L04AC02","L04AC02",7
"320","UNKDAP","BOTH","DP_Polypharmacy",64,"MEDICINES","medicinal_product_atc_code","ATC","L04AC02","L04AC02",7
"321","UNKDAP","BOTH","DP_HEPATOTOX",63,"MEDICINES","medicinal_product_atc_code","ATC","L04AC03","L04AC03",7
"322","UNKDAP","BOTH","DP_Polypharmacy",63,"MEDICINES","medicinal_product_atc_code","ATC","L04AC03","L04AC03",7
"323","UNKDAP","BOTH","DP_HEPATOTOX",41,"MEDICINES","medicinal_product_atc_code","ATC","L04AC05","L04AC05",7
"324","UNKDAP","BOTH","DP_Polypharmacy",41,"MEDICINES","medicinal_product_atc_code","ATC","L04AC05","L04AC05",7
"325","UNKDAP","BOTH","DP_HEPATOTOX",54,"MEDICINES","medicinal_product_atc_code","ATC","L04AC07","L04AC07",7
"326","UNKDAP","BOTH","DP_Polypharmacy",54,"MEDICINES","medicinal_product_atc_code","ATC","L04AC07","L04AC07",7
"327","UNKDAP","BOTH","DP_HEPATOTOX",52,"MEDICINES","medicinal_product_atc_code","ATC","L04AC08","L04AC08",7
"328","UNKDAP","BOTH","DP_Polypharmacy",52,"MEDICINES","medicinal_product_atc_code","ATC","L04AC08","L04AC08",7
"329","UNKDAP","BOTH","DP_HEPATOTOX",58,"MEDICINES","medicinal_product_atc_code","ATC","L04AC10","L04AC10",7
"330","UNKDAP","BOTH","DP_Polypharmacy",58,"MEDICINES","medicinal_product_atc_code","ATC","L04AC10","L04AC10",7
"331","UNKDAP","BOTH","DP_HEPATOTOX",61,"MEDICINES","medicinal_product_atc_code","ATC","L04AC12","L04AC12",7
"332","UNKDAP","BOTH","DP_Polypharmacy",61,"MEDICINES","medicinal_product_atc_code","ATC","L04AC12","L04AC12",7
"333","UNKDAP","BOTH","DP_HEPATOTOX",66,"MEDICINES","medicinal_product_atc_code","ATC","L04AC13","L04AC13",7
"334","UNKDAP","BOTH","DP_Polypharmacy",66,"MEDICINES","medicinal_product_atc_code","ATC","L04AC13","L04AC13",7
"335","UNKDAP","BOTH","DP_HEPATOTOX",61,"MEDICINES","medicinal_product_atc_code","ATC","L04AC14","L04AC14",7
"336","UNKDAP","BOTH","DP_Polypharmacy",61,"MEDICINES","medicinal_product_atc_code","ATC","L04AC14","L04AC14",7
"337","UNKDAP","BOTH","DP_HEPATOTOX",59,"MEDICINES","medicinal_product_atc_code","ATC","L04AC16","L04AC16",7
"338","UNKDAP","BOTH","DP_Polypharmacy",59,"MEDICINES","medicinal_product_atc_code","ATC","L04AC16","L04AC16",7
"339","UNKDAP","BOTH","DP_HEPATOTOX",61,"MEDICINES","medicinal_product_atc_code","ATC","L04AC17","L04AC17",7
"340","UNKDAP","BOTH","DP_Polypharmacy",61,"MEDICINES","medicinal_product_atc_code","ATC","L04AC17","L04AC17",7
"341","UNKDAP","BOTH","DP_HEPATOTOX",60,"MEDICINES","medicinal_product_atc_code","ATC","L04AD01","L04AD01",7
"342","UNKDAP","BOTH","DP_Polypharmacy",60,"MEDICINES","medicinal_product_atc_code","ATC","L04AD01","L04AD01",7
"343","UNKDAP","BOTH","DP_HEPATOTOX",50,"MEDICINES","medicinal_product_atc_code","ATC","L04AD02","L04AD02",7
"344","UNKDAP","BOTH","DP_Polypharmacy",50,"MEDICINES","medicinal_product_atc_code","ATC","L04AD02","L04AD02",7
"345","UNKDAP","BOTH","DP_HEPATOTOX",50,"MEDICINES","medicinal_product_atc_code","ATC","L04AX01","L04AX01",7
"346","UNKDAP","BOTH","DP_Polypharmacy",50,"MEDICINES","medicinal_product_atc_code","ATC","L04AX01","L04AX01",7
"347","UNKDAP","BOTH","DP_HEPATOTOX",59,"MEDICINES","medicinal_product_atc_code","ATC","L04AX02","L04AX02",7
"348","UNKDAP","BOTH","DP_Polypharmacy",59,"MEDICINES","medicinal_product_atc_code","ATC","L04AX02","L04AX02",7
"349","UNKDAP","BOTH","DP_HEPATOTOX",55,"MEDICINES","medicinal_product_atc_code","ATC","L04AX03","L04AX03",7
"350","UNKDAP","BOTH","DP_Polypharmacy",55,"MEDICINES","medicinal_product_atc_code","ATC","L04AX03","L04AX03",7
"351","UNKDAP","BOTH","DP_HEPATOTOX",49,"MEDICINES","medicinal_product_atc_code","ATC","L04AX04","L04AX04",7
"352","UNKDAP","BOTH","DP_Polypharmacy",49,"MEDICINES","medicinal_product_atc_code","ATC","L04AX04","L04AX04",7
"353","UNKDAP","BOTH","DP_HEPATOTOX",59,"MEDICINES","medicinal_product_atc_code","ATC","L04AX05","L04AX05",7
"354","UNKDAP","BOTH","DP_Polypharmacy",59,"MEDICINES","medicinal_product_atc_code","ATC","L04AX05","L04AX05",7
"355","UNKDAP","BOTH","DP_HEPATOTOX",50,"MEDICINES","medicinal_product_atc_code","ATC","L04AX06","L04AX06",7
"356","UNKDAP","BOTH","DP_Polypharmacy",50,"MEDICINES","medicinal_product_atc_code","ATC","L04AX06","L04AX06",7
"357","UNKDAP","BOTH","DP_HEPATOTOX",48,"MEDICINES","medicinal_product_atc_code","ATC","L04AX07","L04AX07",7
"358","UNKDAP","BOTH","DP_Polypharmacy",48,"MEDICINES","medicinal_product_atc_code","ATC","L04AX07","L04AX07",7
"359","UNKDAP","BOTH","DP_NSAID",63235,"MEDICINES","medicinal_product_atc_code","ATC","M01","M01",3
"360","UNKDAP","BOTH","DP_Polypharmacy",63235,"MEDICINES","medicinal_product_atc_code","ATC","M01","M01",3
"361","UNKDAP","BOTH","DP_HEPATOTOX",49,"MEDICINES","medicinal_product_atc_code","ATC","M01AA01","M01AA01",7
"362","UNKDAP","BOTH","DP_Polypharmacy",49,"MEDICINES","medicinal_product_atc_code","ATC","M01AA01","M01AA01",7
"363","UNKDAP","BOTH","DP_HEPATOTOX",58,"MEDICINES","medicinal_product_atc_code","ATC","M01AA03","M01AA03",7
"364","UNKDAP","BOTH","DP_Polypharmacy",58,"MEDICINES","medicinal_product_atc_code","ATC","M01AA03","M01AA03",7
"365","UNKDAP","BOTH","DP_HEPATOTOX",52,"MEDICINES","medicinal_product_atc_code","ATC","M01AB01","M01AB01",7
"366","UNKDAP","BOTH","DP_Polypharmacy",52,"MEDICINES","medicinal_product_atc_code","ATC","M01AB01","M01AB01",7
"367","UNKDAP","BOTH","DP_HEPATOTOX",50,"MEDICINES","medicinal_product_atc_code","ATC","M01AB03","M01AB03",7
"368","UNKDAP","BOTH","DP_Polypharmacy",50,"MEDICINES","medicinal_product_atc_code","ATC","M01AB03","M01AB03",7
"369","UNKDAP","BOTH","DP_HEPATOTOX",54,"MEDICINES","medicinal_product_atc_code","ATC","M01AB05","M01AB05",7
"370","UNKDAP","BOTH","DP_Polypharmacy",54,"MEDICINES","medicinal_product_atc_code","ATC","M01AB05","M01AB05",7
"371","UNKDAP","BOTH","DP_HEPATOTOX",51,"MEDICINES","medicinal_product_atc_code","ATC","M01AB08","M01AB08",7
"372","UNKDAP","BOTH","DP_Polypharmacy",51,"MEDICINES","medicinal_product_atc_code","ATC","M01AB08","M01AB08",7
"373","UNKDAP","BOTH","DP_HEPATOTOX",52,"MEDICINES","medicinal_product_atc_code","ATC","M01AB11","M01AB11",7
"374","UNKDAP","BOTH","DP_Polypharmacy",52,"MEDICINES","medicinal_product_atc_code","ATC","M01AB11","M01AB11",7
"375","UNKDAP","BOTH","DP_HEPATOTOX",55,"MEDICINES","medicinal_product_atc_code","ATC","M01AB15","M01AB15",7
"376","UNKDAP","BOTH","DP_Polypharmacy",55,"MEDICINES","medicinal_product_atc_code","ATC","M01AB15","M01AB15",7
"377","UNKDAP","BOTH","DP_HEPATOTOX",55,"MEDICINES","medicinal_product_atc_code","ATC","M01AB16","M01AB16",7
"378","UNKDAP","BOTH","DP_Polypharmacy",55,"MEDICINES","medicinal_product_atc_code","ATC","M01AB16","M01AB16",7
"379","UNKDAP","BOTH","DP_HEPATOTOX",52,"MEDICINES","medicinal_product_atc_code","ATC","M01AC01","M01AC01",7
"380","UNKDAP","BOTH","DP_Polypharmacy",52,"MEDICINES","medicinal_product_atc_code","ATC","M01AC01","M01AC01",7
"381","UNKDAP","BOTH","DP_HEPATOTOX",52,"MEDICINES","medicinal_product_atc_code","ATC","M01AC02","M01AC02",7
"382","UNKDAP","BOTH","DP_Polypharmacy",52,"MEDICINES","medicinal_product_atc_code","ATC","M01AC02","M01AC02",7
"383","UNKDAP","BOTH","DP_HEPATOTOX",64,"MEDICINES","medicinal_product_atc_code","ATC","M01AC05","M01AC05",7
"384","UNKDAP","BOTH","DP_Polypharmacy",64,"MEDICINES","medicinal_product_atc_code","ATC","M01AC05","M01AC05",7
"385","UNKDAP","BOTH","DP_HEPATOTOX",63,"MEDICINES","medicinal_product_atc_code","ATC","M01AC06","M01AC06",7
"386","UNKDAP","BOTH","DP_Polypharmacy",63,"MEDICINES","medicinal_product_atc_code","ATC","M01AC06","M01AC06",7
"387","UNKDAP","BOTH","DP_HEPATOTOX",50,"MEDICINES","medicinal_product_atc_code","ATC","M01AE01","M01AE01",7
"388","UNKDAP","BOTH","DP_Polypharmacy",50,"MEDICINES","medicinal_product_atc_code","ATC","M01AE01","M01AE01",7
"389","UNKDAP","BOTH","DP_HEPATOTOX",49,"MEDICINES","medicinal_product_atc_code","ATC","M01AE02","M01AE02",7
"390","UNKDAP","BOTH","DP_Polypharmacy",49,"MEDICINES","medicinal_product_atc_code","ATC","M01AE02","M01AE02",7
"391","UNKDAP","BOTH","DP_HEPATOTOX",54,"MEDICINES","medicinal_product_atc_code","ATC","M01AE03","M01AE03",7
"392","UNKDAP","BOTH","DP_Polypharmacy",54,"MEDICINES","medicinal_product_atc_code","ATC","M01AE03","M01AE03",7
"393","UNKDAP","BOTH","DP_HEPATOTOX",63,"MEDICINES","medicinal_product_atc_code","ATC","M01AE04","M01AE04",7
"394","UNKDAP","BOTH","DP_Polypharmacy",63,"MEDICINES","medicinal_product_atc_code","ATC","M01AE04","M01AE04",7
"395","UNKDAP","BOTH","DP_HEPATOTOX",49,"MEDICINES","medicinal_product_atc_code","ATC","M01AE05","M01AE05",7
"396","UNKDAP","BOTH","DP_Polypharmacy",49,"MEDICINES","medicinal_product_atc_code","ATC","M01AE05","M01AE05",7
"397","UNKDAP","BOTH","DP_HEPATOTOX",58,"MEDICINES","medicinal_product_atc_code","ATC","M01AE09","M01AE09",7
"398","UNKDAP","BOTH","DP_HEPATOTOX",58,"MEDICINES","medicinal_product_atc_code","ATC","M01AE09","M01AE09",7
"399","UNKDAP","BOTH","DP_Polypharmacy",58,"MEDICINES","medicinal_product_atc_code","ATC","M01AE09","M01AE09",7
"400","UNKDAP","BOTH","DP_Polypharmacy",58,"MEDICINES","medicinal_product_atc_code","ATC","M01AE09","M01AE09",7
"401","UNKDAP","BOTH","DP_HEPATOTOX",52,"MEDICINES","medicinal_product_atc_code","ATC","M01AE11","M01AE11",7
"402","UNKDAP","BOTH","DP_Polypharmacy",52,"MEDICINES","medicinal_product_atc_code","ATC","M01AE11","M01AE11",7
"403","UNKDAP","BOTH","DP_HEPATOTOX",50,"MEDICINES","medicinal_product_atc_code","ATC","M01AE14","M01AE14",7
"404","UNKDAP","BOTH","DP_Polypharmacy",50,"MEDICINES","medicinal_product_atc_code","ATC","M01AE14","M01AE14",7
"405","UNKDAP","BOTH","DP_HEPATOTOX",46,"MEDICINES","medicinal_product_atc_code","ATC","M01AE17","M01AE17",7
"406","UNKDAP","BOTH","DP_Polypharmacy",46,"MEDICINES","medicinal_product_atc_code","ATC","M01AE17","M01AE17",7
"407","UNKDAP","BOTH","DP_HEPATOTOX",47,"MEDICINES","medicinal_product_atc_code","ATC","M01AE51","M01AE51",7
"408","UNKDAP","BOTH","DP_Polypharmacy",47,"MEDICINES","medicinal_product_atc_code","ATC","M01AE51","M01AE51",7
"409","UNKDAP","BOTH","DP_HEPATOTOX",62,"MEDICINES","medicinal_product_atc_code","ATC","M01AE52","M01AE52",7
"410","UNKDAP","BOTH","DP_Polypharmacy",62,"MEDICINES","medicinal_product_atc_code","ATC","M01AE52","M01AE52",7
"411","UNKDAP","BOTH","DP_HEPATOTOX",48,"MEDICINES","medicinal_product_atc_code","ATC","M01AE53","M01AE53",7
"412","UNKDAP","BOTH","DP_Polypharmacy",48,"MEDICINES","medicinal_product_atc_code","ATC","M01AE53","M01AE53",7
